"year","district","discode","total_salary","avg_salary","n_FTE"
2009,"Agawam","00050000",18791667,57904,324.5
2009,"Amesbury","00070000",11192153,65279,171.5
2009,"Amherst","00080000",8343529,61196,136.3
2009,"Amherst-Pelham","06050000",9494957,63297,150
2009,"Andover","00090000",32780254,73381,446.7
2009,"Arlington","00100000",19980290,59343,336.7
2009,"Ashburnham-Westminster","06100000",10587784,66902,158.3
2009,"Ashland","00140000",11461069,66756,171.7
2009,"Assabet Valley Regional Vocational Technical","08010000",6752184,67226,100.4
2009,"Athol-Royalston","06150000",7595019,58671,129.5
2009,"Attleboro","00160000",27542020,69709,395.1
2009,"Auburn","00170000",10307615,61216,168.4
2009,"Avon","00180000",3436001,54934,62.5
2009,"Ayer","00190000",5489077,57670,95.2
2009,"Barnstable","00200000",23215483,69492,334.1
2009,"Bedford","00230000",14500134,74704,194.1
2009,"Belchertown","00240000",10062220,58603,171.7
2009,"Bellingham","00250000",11197780,61311,182.6
2009,"Belmont","00260000",17196639,69479,247.5
2009,"Berkley","00270000",3665662,57009,64.3
2009,"Berkshire Hills","06180000",8532050,63834,133.7
2009,"Berlin","00280000",1354180,73697,18.4
2009,"Berlin-Boylston","06200000",2303421,62600,36.8
2009,"Beverly","00300000",19212353,65286,294.3
2009,"Billerica","00310000",25430814,58526,434.5
2009,"Blackstone-Millville","06220000",9283245,60006,154.7
2009,"Blackstone Valley Regional Vocational Technical","08050000",6284588,63764,98.6
2009,"Blue Hills Regional Vocational Technical","08060000",6590168,77513,85
2009,"Boston","00350000",347322931,79415,4373.5
2009,"Bourne","00360000",10501508,63256,166
2009,"Boxborough","00370000",2749729,70012,39.3
2009,"Boxford","00380000",4774043,68909,69.3
2009,"Boylston","00390000",1819819,66949,27.2
2009,"Braintree","00400000",23101352,61304,376.8
2009,"Brewster","00410000",2770624,62940,44
2009,"Bridgewater-Raynham","06250000",22941717,70714,324.4
2009,"Brimfield","00430000",1807582,60657,29.8
2009,"Bristol County Agricultural","09100000",1996818,59785,33.4
2009,"Bristol-Plymouth Regional Vocational Technical","08100000",6754746,71886,94
2009,"Brockton","00440000",70230229,63435,1107.1
2009,"Brookfield","00450000",1566737,57601,27.2
2009,"Brookline","00460000",42230321,86046,490.8
2009,"Burlington","00480000",22244549,75065,296.3
2009,"Cambridge","00490000",44235690,85454,517.7
2009,"Canton","00500000",15022508,65543,229.2
2009,"Cape Cod Regional Vocational Technical","08150000",4703637,69831,67.4
2009,"Carlisle","00510000",4664994,76101,61.3
2009,"Carver","00520000",8517217,61652,138.2
2009,"Central Berkshire","06350000",8774316,60810,144.3
2009,"Chatham","00550000",4310389,64461,66.9
2009,"Chelmsford","00560000",22742015,64915,350.3
2009,"Chelsea","00570000",25191620,61440,410
2009,"Chesterfield-Goshen","06320000",733595,47636,15.4
2009,"Chicopee","00610000",37034218,59911,618.2
2009,"Clarksburg","00630000",860257,59765,14.4
2009,"Clinton","00640000",9156131,65173,140.5
2009,"Cohasset","00650000",7379034,66478,111
2009,"Concord","00670000",11864837,78539,151.1
2009,"Concord-Carlisle","06400000",7957042,84747,93.9
2009,"Conway","00680000",801157,58650,13.7
2009,"Danvers","00710000",17723639,65631,270
2009,"Dartmouth","00720000",17622994,67128,262.5
2009,"Dedham","00730000",14969492,67012,223.4
2009,"Deerfield","00740000",2064079,55248,37.4
2009,"Dennis-Yarmouth","06450000",17433094,61064,285.5
2009,"Dighton-Rehoboth","06500000",13184603,62279,211.7
2009,"Douglas","00770000",6406338,57166,112.1
2009,"Dover","00780000",3125998,76685,40.8
2009,"Dover-Sherborn","06550000",7885279,78564,100.4
2009,"Dracut","00790000",15263797,61356,248.8
2009,"Dudley-Charlton Reg","06580000",17531960,61882,283.3
2009,"Duxbury","00820000",15227906,68032,223.8
2009,"East Bridgewater","00830000",9287596,64074,145
2009,"East Longmeadow","00870000",12775777,62857,203.3
2009,"Eastham","00850000",1409811,62938,22.4
2009,"Easthampton","00860000",7548998,56288,134.1
2009,"Easton","00880000",16489557,63033,261.6
2009,"Edgartown","00890000",2668296,68762,38.8
2009,"Erving","00910000",783434,59604,13.1
2009,"Essex County","09130000",2711548,60499,44.8
2009,"Everett","00930000",27531331,65116,422.8
2009,"Fairhaven","00940000",8576119,57560,149
2009,"Fall River","00950000",44967805,62287,721.9
2009,"Falmouth","00960000",22181210,69850,317.6
2009,"Farmington River Reg","06620000",944081,53828,17.5
2009,"Fitchburg","00970000",24835984,65525,379
2009,"Florida","00980000",439761,35465,12.4
2009,"Foxborough","00990000",13424992,65458,205.1
2009,"Framingham","01000000",46746105,73266,638
2009,"Franklin","01010000",28516182,71503,398.8
2009,"Franklin County Regional Vocational Technical","08180000",3259844,61536,53
2009,"Freetown","01020000",1886022,65035,29
2009,"Freetown-Lakeville","06650000",8619569,62317,138.3
2009,"Frontier","06700000",3672714,59616,61.6
2009,"Gardner","01030000",12389667,68187,181.7
2009,"Gateway","06720000",5055521,50107,100.9
2009,"Georgetown","01050000",6331949,60121,105.3
2009,"Gill-Montague","06740000",5212191,57215,91.1
2009,"Gloucester","01070000",16840639,67166,250.7
2009,"Grafton","01100000",11984181,62830,190.7
2009,"Granby","01110000",4606536,56143,82.1
2009,"Granville","01120000",954521,51044,18.7
2009,"Greater Fall River Regional Vocational Technical","08210000",8462768,67143,126
2009,"Greater Lawrence Regional Vocational Technical","08230000",9541672,68654,139
2009,"Greater Lowell Regional Vocational Technical","08280000",12547381,70074,179.1
2009,"Greater New Bedford Regional Vocational Technical","08250000",12576179,65145,193
2009,"Greenfield","01140000",7175998,69670,103
2009,"Groton-Dunstable","06730000",11303492,62772,180.1
2009,"Hadley","01170000",2481906,50763,48.9
2009,"Halifax","01180000",2802782,63700,44
2009,"Hamilton-Wenham","06750000",11135225,68210,163.3
2009,"Hampden-Wilbraham","06800000",14948442,58919,253.7
2009,"Hampshire","06830000",3917192,58703,66.7
2009,"Hancock","01210000",326329,61595,5.3
2009,"Hanover","01220000",12891291,61993,207.9
2009,"Harvard","01250000",6128515,72970,84
2009,"Harwich","01260000",6783172,57722,117.5
2009,"Hatfield","01270000",1935277,53167,36.4
2009,"Haverhill","01280000",30474310,66326,459.5
2009,"Hawlemont","06850000",573670,47258,12.1
2009,"Hingham","01310000",17841547,66659,267.7
2009,"Holbrook","01330000",4618252,53534,86.3
2009,"Holland","01350000",1104088,53858,20.5
2009,"Holliston","01360000",14527525,67088,216.5
2009,"Holyoke","01370000",36064924,68784,524.3
2009,"Hopedale","01380000",5517080,64063,86.1
2009,"Hopkinton","01390000",16368413,70767,231.3
2009,"Hudson","01410000",14550807,63980,227.4
2009,"Hull","01420000",6005374,64325,93.4
2009,"Ipswich","01440000",9105914,61162,148.9
2009,"King Philip","06900000",7726810,62825,123
2009,"Kingston","01450000",4641159,64911,71.5
2009,"Lakeville","01460000",2795458,63332,44.1
2009,"Lanesborough","01480000",1508542,72110,20.9
2009,"Lawrence","01490000",62034139,67856,914.2
2009,"Lee","01500000",4280999,55432,77.2
2009,"Leicester","01510000",8356249,65431,127.7
2009,"Lenox","01520000",4746788,67460,70.4
2009,"Leominster","01530000",25383230,67611,375.4
2009,"Leverett","01540000",864513,53948,16
2009,"Lexington","01550000",36613166,70171,521.8
2009,"Lincoln","01570000",8631065,73787,117
2009,"Lincoln-Sudbury","06950000",10070643,79524,126.6
2009,"Littleton","01580000",6945668,75007,92.6
2009,"Longmeadow","01590000",15454500,64104,241.1
2009,"Lowell","01600000",77487220,76038,1019.1
2009,"Ludlow","01610000",12766325,56957,224.1
2009,"Lunenburg","01620000",7330524,60986,120.2
2009,"Lynn","01630000",59297601,62078,955.2
2009,"Lynnfield","01640000",10623046,70980,149.7
2009,"Malden","01650000",32769116,72756,450.4
2009,"Manchester Essex Regional","06980000",7137651,68726,103.9
2009,"Mansfield","01670000",20509497,64163,319.6
2009,"Marblehead","01680000",14955491,62652,238.7
2009,"Marion","01690000",2442024,74113,33
2009,"Marlborough","01700000",23280691,63091,369
2009,"Marshfield","01710000",21516355,66649,322.8
2009,"Marthas Vineyard","07000000",5723404,73585,77.8
2009,"Masconomet","07050000",9063586,70038,129.4
2009,"Mashpee","01720000",10190976,75532,134.9
2009,"Mattapoisett","01730000",2370480,62877,37.7
2009,"Maynard","01740000",5973482,64141,93.1
2009,"Medfield","01750000",13771560,68614,200.7
2009,"Medford","01760000",23133779,68578,337.3
2009,"Medway","01770000",11802533,64516,182.9
2009,"Melrose","01780000",13236081,55897,236.8
2009,"Mendon-Upton","07100000",11818910,63051,187.5
2009,"Methuen","01810000",32607014,64848,502.8
2009,"Middleborough","01820000",14167784,61911,228.8
2009,"Middleton","01840000",4324477,66023,65.5
2009,"Milford","01850000",20003323,62121,322
2009,"Millbury","01860000",8965010,65640,136.6
2009,"Millis","01870000",5702200,63393,90
2009,"Milton","01890000",18765832,73133,256.6
2009,"Minuteman Regional Vocational Technical","08300000",6571170,77399,84.9
2009,"Mohawk Trail","07170000",5521370,54199,101.9
2009,"Monson","01910000",5397877,54802,98.5
2009,"Montachusett Regional Vocational Technical","08320000",7166191,68231,105
2009,"Mount Greylock","07150000",3403874,68105,50
2009,"Nahant","01960000",844208,52763,16
2009,"Nantucket","01970000",9727456,79590,122.2
2009,"Narragansett","07200000",7043202,62886,112
2009,"Nashoba","07250000",18142909,72918,248.8
2009,"Nashoba Valley Regional Vocational Technical","08520000",3240077,58119,55.7
2009,"Natick","01980000",21559417,64955,331.9
2009,"Nauset","06600000",9461461,70612,134
2009,"Needham","01990000",24709641,73093,338.1
2009,"New Bedford","02010000",60517812,69928,865.4
2009,"New Salem-Wendell","07280000",610838,49864,12.3
2009,"Newburyport","02040000",11783465,70370,167.5
2009,"Newton","02070000",67321659,76609,878.8
2009,"Norfolk","02080000",5170774,67066,77.1
2009,"Norfolk County Agricultural","09150000",3026382,67553,44.8
2009,"North Adams","02090000",9241133,63633,145.2
2009,"North Andover","02110000",18116862,76920,235.5
2009,"North Attleborough","02120000",19110941,63024,303.2
2009,"North Brookfield","02150000",3167259,58437,54.2
2009,"North Middlesex","07350000",17703621,61743,286.7
2009,"North Reading","02170000",12108777,63067,192
2009,"North Shore","08540000",3720695,71379,52.1
2009,"Northampton","02100000",11633762,53768,216.4
2009,"Northampton-Smith Vocational Agricultural","04060000",2889710,54013,53.5
2009,"Northboro-Southboro","07300000",7702186,74475,103.4
2009,"Northborough","02130000",9737911,71324,136.5
2009,"Northbridge","02140000",10666872,67455,158.1
2009,"Northeast Metropolitan Regional Vocational Technical","08530000",8537948,70562,121
2009,"Northern Berkshire Regional Vocational Technical","08510000",3298302,72778,45.3
2009,"Norton","02180000",11913073,63445,187.8
2009,"Norwell","02190000",9645527,67800,142.3
2009,"Norwood","02200000",16026700,60799,263.6
2009,"Oak Bluffs","02210000",3173990,70753,44.9
2009,"Old Colony Regional Vocational Technical","08550000",3660477,72396,50.6
2009,"Old Rochester","07400000",5955232,67306,88.5
2009,"Orange","02230000",3423719,61357,55.8
2009,"Orleans","02240000",1421159,56846,25
2009,"Oxford","02260000",8701108,61470,141.6
2009,"Palmer","02270000",8490153,59790,142
2009,"Pathfinder Regional Vocational Technical","08600000",4735285,59678,79.3
2009,"Peabody","02290000",30459026,69256,439.8
2009,"Pelham","02300000",692655,58894,11.8
2009,"Pembroke","02310000",12958817,62618,207
2009,"Pentucket","07450000",14633756,62795,233
2009,"Petersham","02340000",452852,50825,8.9
2009,"Pioneer Valley","07500000",4908025,53219,92.2
2009,"Pittsfield","02360000",27750135,53461,519.1
2009,"Plainville","02380000",3260724,60272,54.1
2009,"Plymouth","02390000",37582476,62945,597.1
2009,"Plympton","02400000",1118701,69056,16.2
2009,"Provincetown","02420000",1832605,61704,29.7
2009,"Quabbin","07530000",12897222,62687,205.7
2009,"Quaboag Regional","07780000",6482665,65874,98.4
2009,"Quincy","02430000",47513563,69350,685.1
2009,"Ralph C Mahar","07550000",3210649,50967,63
2009,"Randolph","02440000",15463707,65212,237.1
2009,"Reading","02460000",18065214,59661,302.8
2009,"Revere","02480000",29609709,68019,435.3
2009,"Richmond","02490000",1321717,73510,18
2009,"Rochester","02500000",3050428,71606,42.6
2009,"Rockland","02510000",9201112,62771,146.6
2009,"Rockport","02520000",5303933,64411,82.3
2009,"Rowe","02530000",437650,54509,8
2009,"Salem","02580000",26395191,65889,400.6
2009,"Sandwich","02610000",15847971,66933,236.8
2009,"Saugus","02620000",12099488,62298,194.2
2009,"Savoy","02630000",251754,53565,4.7
2009,"Scituate","02640000",16082186,65347,246.1
2009,"Seekonk","02650000",9362545,65358,143.3
2009,"Sharon","02660000",16522228,64529,256
2009,"Shawsheen Valley Regional Vocational Technical","08710000",9019680,73093,123.4
2009,"Sherborn","02690000",2916948,83139,35.1
2009,"Shirley","02700000",2963556,63884,46.4
2009,"Shrewsbury","02710000",23592434,63843,369.5
2009,"Shutesbury","02720000",801916,58964,13.6
2009,"Silver Lake","07600000",10063857,71286,141.2
2009,"Somerset","02730000",13058734,59877,218.1
2009,"Somerville","02740000",26128988,66427,393.4
2009,"South Hadley","02780000",10137714,60710,167
2009,"South Middlesex Regional Vocational Technical","08290000",6075464,76899,79
2009,"South Shore Regional Vocational Technical","08730000",4236402,72772,58.2
2009,"Southampton","02750000",2419572,65394,37
2009,"Southborough","02760000",7672584,68217,112.5
2009,"Southbridge","02770000",12750698,70449,181
2009,"Southeastern Regional Vocational Technical","08720000",8376433,73976,113.2
2009,"Southern Berkshire","07650000",4837470,58652,82.5
2009,"Southern Worcester County Regional Vocational Technical","08760000",7135236,64376,110.8
2009,"Southwick-Tolland-Granville Regional School District","07660000",7779895,56191,138.5
2009,"Spencer-E Brookfield","07670000",8602352,62825,136.9
2009,"Springfield","02810000",149728270,79566,1881.8
2009,"Stoneham","02840000",11894448,62934,189
2009,"Stoughton","02850000",18899082,63548,297.4
2009,"Sturbridge","02870000",4409472,62992,70
2009,"Sudbury","02880000",13397670,62821,213.3
2009,"Sunderland","02890000",1008706,51341,19.6
2009,"Sutton","02900000",7327943,64179,114.2
2009,"Swampscott","02910000",11589161,67375,172
2009,"Swansea","02920000",8563626,59048,145
2009,"Tantasqua","07700000",10000270,70410,142
2009,"Taunton","02930000",33433539,65906,507.3
2009,"Tewksbury","02950000",15977640,64541,247.6
2009,"Tisbury","02960000",2606770,70952,36.7
2009,"Topsfield","02980000",3475444,66338,52.4
2009,"Tri County Regional Vocational Technical","08780000",6306105,74554,84.6
2009,"Triton","07730000",14905937,63602,234.4
2009,"Truro","03000000",851687,60835,14
2009,"Tyngsborough","03010000",8907867,61061,145.9
2009,"Up-Island Regional","07740000",2926800,72066,40.6
2009,"Upper Cape Cod Regional Vocational Technical","08790000",4579041,69794,65.6
2009,"Uxbridge","03040000",9764437,64837,150.6
2009,"Wachusett","07750000",28719910,61058,470.4
2009,"Wakefield","03050000",15341792,62999,243.5
2009,"Wales","03060000",672864,55153,12.2
2009,"Walpole","03070000",16521221,58808,280.9
2009,"Waltham","03080000",29312778,66111,443.4
2009,"Ware","03090000",4818919,55219,87.3
2009,"Wareham","03100000",14947760,66223,225.7
2009,"Watertown","03140000",14810949,67816,218.4
2009,"Wayland","03150000",16002012,79091,202.3
2009,"Webster","03160000",7868077,59970,131.2
2009,"Wellesley","03170000",25505289,71548,356.5
2009,"Wellfleet","03180000",1012120,55126,18.4
2009,"West Boylston","03220000",5384516,66681,80.7
2009,"West Bridgewater","03230000",5128213,63000,81.4
2009,"West Springfield","03320000",17426728,57546,302.8
2009,"Westborough","03210000",21466957,80346,267.2
2009,"Westfield","03250000",28548177,56332,506.8
2009,"Westford","03260000",23034293,64896,354.9
2009,"Westhampton","03270000",648992,51102,12.7
2009,"Weston","03300000",14695042,76710,191.6
2009,"Westport","03310000",7198603,55162,130.5
2009,"Westwood","03350000",15707048,69264,226.8
2009,"Weymouth","03360000",28769781,64369,446.9
2009,"Whately","03370000",595851,54715,10.9
2009,"Whitman-Hanson","07800000",17570885,65317,269
2009,"Whittier Regional Vocational Technical","08850000",8059670,69075,116.7
2009,"Williamsburg","03400000",979683,59737,16.4
2009,"Williamstown","03410000",2336596,64815,36.1
2009,"Wilmington","03420000",17192081,61842,278
2009,"Winchendon","03430000",7242153,66859,108.3
2009,"Winchester","03440000",21508778,77023,279.2
2009,"Winthrop","03460000",9320737,67536,138
2009,"Woburn","03470000",22731002,62506,363.7
2009,"Worcester","03480000",132218996,80646,1639.5
2009,"Wrentham","03500000",4863759,64617,75.3
2009,"State Totals","00000000",4614467346,67572,68289.5
2010,"Abington","00010000",8471211,66441,127.5
2010,"Acton","00020000",10523909,76371,137.8
